"PMMID","MeterName","kWh","DateTime"
29,"MDB2-1",2193691,2017-05-17 22:17:00
26,"MDB7-2",3873048,2017-05-17 22:17:00
37,"MDB5-1",120022,2017-05-17 22:17:00
31,"MDB2-2",1462180,2017-05-17 22:17:00
33,"MDB2-3",7169291,2017-05-17 22:17:00
30,"MDB3-2",876579,2017-05-17 22:17:00
175,"MDB3-1",291815,2017-05-17 22:17:00
32,"MDB4-2",81861518,2017-05-17 22:17:00
25,"MDB7-1",1487072,2017-05-17 22:17:00
28,"MDB1-1",2382894,2017-05-17 22:17:00
36,"MDB4-1",2106311,2017-05-17 22:17:00
26,"MDB7-2",3873042,2017-05-17 22:16:00
35,"MDB6-1",1844009,2017-05-17 22:16:00
37,"MDB5-1",120021,2017-05-17 22:16:00
34,"MDB6-2",2393113,2017-05-17 22:16:00
31,"MDB2-2",1462171,2017-05-17 22:16:00
28,"MDB1-1",2382882,2017-05-17 22:16:00
32,"MDB4-2",81861500,2017-05-17 22:16:00
36,"MDB4-1",2106302,2017-05-17 22:16:00
30,"MDB3-2",876579,2017-05-17 22:16:00
175,"MDB3-1",291808,2017-05-17 22:16:00
25,"MDB7-1",1487064,2017-05-17 22:16:00
26,"MDB7-2",3873037,2017-05-17 22:15:00
33,"MDB2-3",7169285,2017-05-17 22:15:00
31,"MDB2-2",1462163,2017-05-17 22:15:00
34,"MDB6-2",2393101,2017-05-17 22:15:00
32,"MDB4-2",81861482,2017-05-17 22:15:00
30,"MDB3-2",876579,2017-05-17 22:15:00
28,"MDB1-1",2382869,2017-05-17 22:15:00
175,"MDB3-1",291803,2017-05-17 22:15:00
36,"MDB4-1",2106293,2017-05-17 22:15:00
25,"MDB7-1",1487056,2017-05-17 22:15:00
29,"MDB2-1",2193655,2017-05-17 22:14:00
26,"MDB7-2",3873032,2017-05-17 22:14:00
34,"MDB6-2",2393090,2017-05-17 22:14:00
31,"MDB2-2",1462154,2017-05-17 22:14:00
37,"MDB5-1",120020,2017-05-17 22:14:00
35,"MDB6-1",1843991,2017-05-17 22:14:00
33,"MDB2-3",7169283,2017-05-17 22:14:00
30,"MDB3-2",876579,2017-05-17 22:14:00
28,"MDB1-1",2382856,2017-05-17 22:14:00
25,"MDB7-1",1487048,2017-05-17 22:14:00
32,"MDB4-2",81861464,2017-05-17 22:14:00
175,"MDB3-1",291798,2017-05-17 22:14:00
36,"MDB4-1",2106284,2017-05-17 22:14:00
29,"MDB2-1",2193642,2017-05-17 22:13:00
26,"MDB7-2",3873027,2017-05-17 22:13:00
34,"MDB6-2",2393077,2017-05-17 22:13:00
31,"MDB2-2",1462145,2017-05-17 22:13:00
37,"MDB5-1",120019,2017-05-17 22:13:00
30,"MDB3-2",876579,2017-05-17 22:13:00
175,"MDB3-1",291793,2017-05-17 22:13:00
28,"MDB1-1",2382843,2017-05-17 22:13:00
25,"MDB7-1",1487041,2017-05-17 22:13:00
32,"MDB4-2",81861445,2017-05-17 22:13:00
36,"MDB4-1",2106276,2017-05-17 22:13:00
29,"MDB2-1",2193630,2017-05-17 22:12:00
26,"MDB7-2",3873021,2017-05-17 22:12:00
34,"MDB6-2",2393065,2017-05-17 22:12:00
31,"MDB2-2",1462136,2017-05-17 22:12:00
37,"MDB5-1",120018,2017-05-17 22:12:00
33,"MDB2-3",7169277,2017-05-17 22:12:00
30,"MDB3-2",876579,2017-05-17 22:12:00
36,"MDB4-1",2106267,2017-05-17 22:12:00
32,"MDB4-2",81861427,2017-05-17 22:12:00
28,"MDB1-1",2382831,2017-05-17 22:12:00
25,"MDB7-1",1487033,2017-05-17 22:12:00
175,"MDB3-1",291789,2017-05-17 22:12:00
29,"MDB2-1",2193618,2017-05-17 22:11:00
26,"MDB7-2",3873017,2017-05-17 22:11:00
31,"MDB2-2",1462128,2017-05-17 22:11:00
34,"MDB6-2",2393054,2017-05-17 22:11:00
33,"MDB2-3",7169275,2017-05-17 22:11:00
35,"MDB6-1",1843964,2017-05-17 22:11:00
30,"MDB3-2",876579,2017-05-17 22:11:00
32,"MDB4-2",81861409,2017-05-17 22:11:00
28,"MDB1-1",2382818,2017-05-17 22:11:00
25,"MDB7-1",1487025,2017-05-17 22:11:00
36,"MDB4-1",2106258,2017-05-17 22:11:00
175,"MDB3-1",291785,2017-05-17 22:11:00
29,"MDB2-1",2193605,2017-05-17 22:10:00
26,"MDB7-2",3873011,2017-05-17 22:10:00
31,"MDB2-2",1462119,2017-05-17 22:10:00
35,"MDB6-1",1843955,2017-05-17 22:10:00
33,"MDB2-3",7169272,2017-05-17 22:10:00
28,"MDB1-1",2382805,2017-05-17 22:10:00
36,"MDB4-1",2106248,2017-05-17 22:10:00
30,"MDB3-2",876579,2017-05-17 22:10:00
175,"MDB3-1",291780,2017-05-17 22:10:00
32,"MDB4-2",81861391,2017-05-17 22:10:00
25,"MDB7-1",1487017,2017-05-17 22:10:00
26,"MDB7-2",3873006,2017-05-17 22:09:00
35,"MDB6-1",1843946,2017-05-17 22:09:00
33,"MDB2-3",7169269,2017-05-17 22:09:00
31,"MDB2-2",1462110,2017-05-17 22:09:00
30,"MDB3-2",876579,2017-05-17 22:09:00
32,"MDB4-2",81861372,2017-05-17 22:09:00
175,"MDB3-1",291776,2017-05-17 22:09:00
28,"MDB1-1",2382792,2017-05-17 22:09:00
25,"MDB7-1",1487009,2017-05-17 22:09:00
36,"MDB4-1",2106239,2017-05-17 22:09:00
26,"MDB7-2",3873001,2017-05-17 22:08:00
37,"MDB5-1",120016,2017-05-17 22:08:00
35,"MDB6-1",1843937,2017-05-17 22:08:00
33,"MDB2-3",7169266,2017-05-17 22:08:00
31,"MDB2-2",1462101,2017-05-17 22:08:00
34,"MDB6-2",2393017,2017-05-17 22:08:00
28,"MDB1-1",2382779,2017-05-17 22:08:00
175,"MDB3-1",291772,2017-05-17 22:08:00
32,"MDB4-2",81861354,2017-05-17 22:08:00
30,"MDB3-2",876579,2017-05-17 22:08:00
36,"MDB4-1",2106230,2017-05-17 22:08:00
25,"MDB7-1",1487001,2017-05-17 22:08:00
26,"MDB7-2",3872996,2017-05-17 22:07:00
31,"MDB2-2",1462092,2017-05-17 22:07:00
37,"MDB5-1",120015,2017-05-17 22:07:00
33,"MDB2-3",7169264,2017-05-17 22:07:00
35,"MDB6-1",1843928,2017-05-17 22:07:00
34,"MDB6-2",2393005,2017-05-17 22:07:00
30,"MDB3-2",876579,2017-05-17 22:07:00
32,"MDB4-2",81861335,2017-05-17 22:07:00
36,"MDB4-1",2106222,2017-05-17 22:07:00
28,"MDB1-1",2382766,2017-05-17 22:07:00
175,"MDB3-1",291767,2017-05-17 22:07:00
25,"MDB7-1",1486993,2017-05-17 22:07:00
29,"MDB2-1",2193554,2017-05-17 22:06:00
26,"MDB7-2",3872991,2017-05-17 22:06:00
33,"MDB2-3",7169261,2017-05-17 22:06:00
37,"MDB5-1",120014,2017-05-17 22:06:00
31,"MDB2-2",1462084,2017-05-17 22:06:00
34,"MDB6-2",2392993,2017-05-17 22:06:00
35,"MDB6-1",1843919,2017-05-17 22:06:00
36,"MDB4-1",2106212,2017-05-17 22:06:00
32,"MDB4-2",81861316,2017-05-17 22:06:00
30,"MDB3-2",876579,2017-05-17 22:06:00
25,"MDB7-1",1486985,2017-05-17 22:06:00
175,"MDB3-1",291763,2017-05-17 22:06:00
28,"MDB1-1",2382753,2017-05-17 22:06:00
29,"MDB2-1",2193541,2017-05-17 22:05:00
26,"MDB7-2",3872985,2017-05-17 22:05:00
34,"MDB6-2",2392981,2017-05-17 22:05:00
33,"MDB2-3",7169258,2017-05-17 22:05:00
28,"MDB1-1",2382741,2017-05-17 22:05:00
32,"MDB4-2",81861298,2017-05-17 22:05:00
175,"MDB3-1",291759,2017-05-17 22:05:00
36,"MDB4-1",2106203,2017-05-17 22:05:00
30,"MDB3-2",876579,2017-05-17 22:05:00
25,"MDB7-1",1486977,2017-05-17 22:05:00
26,"MDB7-2",3872980,2017-05-17 22:04:00
37,"MDB5-1",120012,2017-05-17 22:04:00
34,"MDB6-2",2392969,2017-05-17 22:04:00
33,"MDB2-3",7169256,2017-05-17 22:04:00
32,"MDB4-2",81861279,2017-05-17 22:04:00
36,"MDB4-1",2106194,2017-05-17 22:04:00
25,"MDB7-1",1486969,2017-05-17 22:04:00
175,"MDB3-1",291754,2017-05-17 22:04:00
30,"MDB3-2",876579,2017-05-17 22:04:00
28,"MDB1-1",2382728,2017-05-17 22:04:00
29,"MDB2-1",2193516,2017-05-17 22:03:00
26,"MDB7-2",3872975,2017-05-17 22:03:00
33,"MDB2-3",7169253,2017-05-17 22:03:00
35,"MDB6-1",1843892,2017-05-17 22:03:00
31,"MDB2-2",1462057,2017-05-17 22:03:00
37,"MDB5-1",120012,2017-05-17 22:03:00
25,"MDB7-1",1486962,2017-05-17 22:03:00
32,"MDB4-2",81861262,2017-05-17 22:03:00
28,"MDB1-1",2382715,2017-05-17 22:03:00
36,"MDB4-1",2106185,2017-05-17 22:03:00
30,"MDB3-2",876579,2017-05-17 22:03:00
175,"MDB3-1",291750,2017-05-17 22:03:00
29,"MDB2-1",2193503,2017-05-17 22:02:00
26,"MDB7-2",3872970,2017-05-17 22:02:00
31,"MDB2-2",1462049,2017-05-17 22:02:00
37,"MDB5-1",120011,2017-05-17 22:02:00
35,"MDB6-1",1843883,2017-05-17 22:02:00
33,"MDB2-3",7169250,2017-05-17 22:02:00
175,"MDB3-1",291745,2017-05-17 22:02:00
28,"MDB1-1",2382702,2017-05-17 22:02:00
32,"MDB4-2",81861243,2017-05-17 22:02:00
25,"MDB7-1",1486954,2017-05-17 22:02:00
30,"MDB3-2",876579,2017-05-17 22:02:00
36,"MDB4-1",2106177,2017-05-17 22:02:00
29,"MDB2-1",2193490,2017-05-17 22:01:00
26,"MDB7-2",3872965,2017-05-17 22:01:00
37,"MDB5-1",120010,2017-05-17 22:01:00
33,"MDB2-3",7169248,2017-05-17 22:01:00
35,"MDB6-1",1843874,2017-05-17 22:01:00
34,"MDB6-2",2392932,2017-05-17 22:01:00
31,"MDB2-2",1462039,2017-05-17 22:01:00
30,"MDB3-2",876579,2017-05-17 22:01:00
36,"MDB4-1",2106167,2017-05-17 22:01:00
28,"MDB1-1",2382690,2017-05-17 22:01:00
175,"MDB3-1",291740,2017-05-17 22:01:00
32,"MDB4-2",81861224,2017-05-17 22:01:00
25,"MDB7-1",1486946,2017-05-17 22:01:00
29,"MDB2-1",2193477,2017-05-17 22:00:00
26,"MDB7-2",3872960,2017-05-17 22:00:00
35,"MDB6-1",1843865,2017-05-17 22:00:00
34,"MDB6-2",2392920,2017-05-17 22:00:00
31,"MDB2-2",1462030,2017-05-17 22:00:00
37,"MDB5-1",120009,2017-05-17 22:00:00
175,"MDB3-1",291734,2017-05-17 22:00:00
32,"MDB4-2",81861207,2017-05-17 22:00:00
36,"MDB4-1",2106158,2017-05-17 22:00:00
30,"MDB3-2",876579,2017-05-17 22:00:00
25,"MDB7-1",1486938,2017-05-17 22:00:00
28,"MDB1-1",2382677,2017-05-17 22:00:00
29,"MDB2-1",2193465,2017-05-17 21:59:00
26,"MDB7-2",3872955,2017-05-17 21:59:00
31,"MDB2-2",1462022,2017-05-17 21:59:00
33,"MDB2-3",7169242,2017-05-17 21:59:00
37,"MDB5-1",120008,2017-05-17 21:59:00
34,"MDB6-2",2392909,2017-05-17 21:59:00
36,"MDB4-1",2106150,2017-05-17 21:59:00
30,"MDB3-2",876579,2017-05-17 21:59:00
28,"MDB1-1",2382665,2017-05-17 21:59:00
32,"MDB4-2",81861188,2017-05-17 21:59:00
175,"MDB3-1",291728,2017-05-17 21:59:00
25,"MDB7-1",1486930,2017-05-17 21:59:00
26,"MDB7-2",3872949,2017-05-17 21:58:00
37,"MDB5-1",120008,2017-05-17 21:58:00
175,"MDB3-1",291722,2017-05-17 21:58:00
30,"MDB3-2",876579,2017-05-17 21:58:00
25,"MDB7-1",1486922,2017-05-17 21:58:00
28,"MDB1-1",2382652,2017-05-17 21:58:00
32,"MDB4-2",81861170,2017-05-17 21:58:00
36,"MDB4-1",2106141,2017-05-17 21:58:00
26,"MDB7-2",3872944,2017-05-17 21:57:00
34,"MDB6-2",2392885,2017-05-17 21:57:00
35,"MDB6-1",1843839,2017-05-17 21:57:00
36,"MDB4-1",2106132,2017-05-17 21:57:00
32,"MDB4-2",81861152,2017-05-17 21:57:00
30,"MDB3-2",876579,2017-05-17 21:57:00
25,"MDB7-1",1486914,2017-05-17 21:57:00
175,"MDB3-1",291716,2017-05-17 21:57:00
28,"MDB1-1",2382639,2017-05-17 21:57:00
29,"MDB2-1",2193427,2017-05-17 21:56:00
26,"MDB7-2",3872939,2017-05-17 21:56:00
31,"MDB2-2",1461995,2017-05-17 21:56:00
37,"MDB5-1",120006,2017-05-17 21:56:00
33,"MDB2-3",7169234,2017-05-17 21:56:00
32,"MDB4-2",81861134,2017-05-17 21:56:00
175,"MDB3-1",291710,2017-05-17 21:56:00
25,"MDB7-1",1486906,2017-05-17 21:56:00
30,"MDB3-2",876579,2017-05-17 21:56:00
28,"MDB1-1",2382627,2017-05-17 21:56:00
36,"MDB4-1",2106124,2017-05-17 21:56:00
29,"MDB2-1",2193414,2017-05-17 21:55:00
26,"MDB7-2",3872934,2017-05-17 21:55:00
37,"MDB5-1",120006,2017-05-17 21:55:00
33,"MDB2-3",7169232,2017-05-17 21:55:00
31,"MDB2-2",1461985,2017-05-17 21:55:00
35,"MDB6-1",1843821,2017-05-17 21:55:00
34,"MDB6-2",2392859,2017-05-17 21:55:00
36,"MDB4-1",2106116,2017-05-17 21:55:00
32,"MDB4-2",81861115,2017-05-17 21:55:00
30,"MDB3-2",876579,2017-05-17 21:55:00
25,"MDB7-1",1486898,2017-05-17 21:55:00
175,"MDB3-1",291704,2017-05-17 21:55:00
28,"MDB1-1",2382614,2017-05-17 21:55:00
29,"MDB2-1",2193401,2017-05-17 21:54:00
26,"MDB7-2",3872928,2017-05-17 21:54:00
31,"MDB2-2",1461977,2017-05-17 21:54:00
35,"MDB6-1",1843812,2017-05-17 21:54:00
34,"MDB6-2",2392847,2017-05-17 21:54:00
33,"MDB2-3",7169229,2017-05-17 21:54:00
30,"MDB3-2",876579,2017-05-17 21:54:00
32,"MDB4-2",81861096,2017-05-17 21:54:00
25,"MDB7-1",1486890,2017-05-17 21:54:00
36,"MDB4-1",2106108,2017-05-17 21:54:00
175,"MDB3-1",291698,2017-05-17 21:54:00
28,"MDB1-1",2382602,2017-05-17 21:54:00
29,"MDB2-1",2193388,2017-05-17 21:53:00
26,"MDB7-2",3872923,2017-05-17 21:53:00
33,"MDB2-3",7169226,2017-05-17 21:53:00
35,"MDB6-1",1843803,2017-05-17 21:53:00
34,"MDB6-2",2392835,2017-05-17 21:53:00
36,"MDB4-1",2106099,2017-05-17 21:53:00
32,"MDB4-2",81861078,2017-05-17 21:53:00
175,"MDB3-1",291692,2017-05-17 21:53:00
28,"MDB1-1",2382589,2017-05-17 21:53:00
25,"MDB7-1",1486883,2017-05-17 21:53:00
30,"MDB3-2",876579,2017-05-17 21:53:00
26,"MDB7-2",3872918,2017-05-17 21:52:00
35,"MDB6-1",1843794,2017-05-17 21:52:00
34,"MDB6-2",2392823,2017-05-17 21:52:00
37,"MDB5-1",120003,2017-05-17 21:52:00
33,"MDB2-3",7169223,2017-05-17 21:52:00
175,"MDB3-1",291686,2017-05-17 21:52:00
32,"MDB4-2",81861059,2017-05-17 21:52:00
36,"MDB4-1",2106091,2017-05-17 21:52:00
30,"MDB3-2",876579,2017-05-17 21:52:00
28,"MDB1-1",2382576,2017-05-17 21:52:00
25,"MDB7-1",1486875,2017-05-17 21:52:00
29,"MDB2-1",2193364,2017-05-17 21:51:00
26,"MDB7-2",3872913,2017-05-17 21:51:00
34,"MDB6-2",2392811,2017-05-17 21:51:00
33,"MDB2-3",7169221,2017-05-17 21:51:00
35,"MDB6-1",1843785,2017-05-17 21:51:00
31,"MDB2-2",1461949,2017-05-17 21:51:00
37,"MDB5-1",120003,2017-05-17 21:51:00
25,"MDB7-1",1486867,2017-05-17 21:51:00
30,"MDB3-2",876579,2017-05-17 21:51:00
36,"MDB4-1",2106082,2017-05-17 21:51:00
28,"MDB1-1",2382563,2017-05-17 21:51:00
175,"MDB3-1",291680,2017-05-17 21:51:00
32,"MDB4-2",81861040,2017-05-17 21:51:00
29,"MDB2-1",2193352,2017-05-17 21:50:00
26,"MDB7-2",3872907,2017-05-17 21:50:00
31,"MDB2-2",1461941,2017-05-17 21:50:00
37,"MDB5-1",120002,2017-05-17 21:50:00
33,"MDB2-3",7169218,2017-05-17 21:50:00
35,"MDB6-1",1843776,2017-05-17 21:50:00
36,"MDB4-1",2106073,2017-05-17 21:50:00
32,"MDB4-2",81861023,2017-05-17 21:50:00
25,"MDB7-1",1486859,2017-05-17 21:50:00
28,"MDB1-1",2382550,2017-05-17 21:50:00
175,"MDB3-1",291674,2017-05-17 21:50:00
30,"MDB3-2",876579,2017-05-17 21:50:00
26,"MDB7-2",3872902,2017-05-17 21:49:00
37,"MDB5-1",120002,2017-05-17 21:49:00
31,"MDB2-2",1461931,2017-05-17 21:49:00
34,"MDB6-2",2392786,2017-05-17 21:49:00
28,"MDB1-1",2382538,2017-05-17 21:49:00
36,"MDB4-1",2106065,2017-05-17 21:49:00
30,"MDB3-2",876579,2017-05-17 21:49:00
25,"MDB7-1",1486852,2017-05-17 21:49:00
175,"MDB3-1",291668,2017-05-17 21:49:00
32,"MDB4-2",81861005,2017-05-17 21:49:00
26,"MDB7-2",3872897,2017-05-17 21:48:00
33,"MDB2-3",7169213,2017-05-17 21:48:00
34,"MDB6-2",2392775,2017-05-17 21:48:00
31,"MDB2-2",1461922,2017-05-17 21:48:00
37,"MDB5-1",120001,2017-05-17 21:48:00
175,"MDB3-1",291662,2017-05-17 21:48:00
25,"MDB7-1",1486844,2017-05-17 21:48:00
36,"MDB4-1",2106055,2017-05-17 21:48:00
30,"MDB3-2",876579,2017-05-17 21:48:00
32,"MDB4-2",81860986,2017-05-17 21:48:00
28,"MDB1-1",2382525,2017-05-17 21:48:00
29,"MDB2-1",2193315,2017-05-17 21:47:00
26,"MDB7-2",3872892,2017-05-17 21:47:00
34,"MDB6-2",2392763,2017-05-17 21:47:00
33,"MDB2-3",7169210,2017-05-17 21:47:00
31,"MDB2-2",1461913,2017-05-17 21:47:00
30,"MDB3-2",876579,2017-05-17 21:47:00
36,"MDB4-1",2106046,2017-05-17 21:47:00
28,"MDB1-1",2382512,2017-05-17 21:47:00
175,"MDB3-1",291655,2017-05-17 21:47:00
25,"MDB7-1",1486836,2017-05-17 21:47:00
32,"MDB4-2",81860968,2017-05-17 21:47:00
26,"MDB7-2",3872886,2017-05-17 21:46:00
34,"MDB6-2",2392751,2017-05-17 21:46:00
35,"MDB6-1",1843740,2017-05-17 21:46:00
33,"MDB2-3",7169207,2017-05-17 21:46:00
31,"MDB2-2",1461904,2017-05-17 21:46:00
175,"MDB3-1",291649,2017-05-17 21:46:00
36,"MDB4-1",2106037,2017-05-17 21:46:00
30,"MDB3-2",876579,2017-05-17 21:46:00
25,"MDB7-1",1486828,2017-05-17 21:46:00
28,"MDB1-1",2382499,2017-05-17 21:46:00
32,"MDB4-2",81860950,2017-05-17 21:46:00
29,"MDB2-1",2193292,2017-05-17 21:45:00
26,"MDB7-2",3872881,2017-05-17 21:45:00
34,"MDB6-2",2392739,2017-05-17 21:45:00
35,"MDB6-1",1843731,2017-05-17 21:45:00
31,"MDB2-2",1461895,2017-05-17 21:45:00
33,"MDB2-3",7169205,2017-05-17 21:45:00
37,"MDB5-1",119999,2017-05-17 21:45:00
30,"MDB3-2",876579,2017-05-17 21:45:00
25,"MDB7-1",1486820,2017-05-17 21:45:00
32,"MDB4-2",81860932,2017-05-17 21:45:00
175,"MDB3-1",291643,2017-05-17 21:45:00
28,"MDB1-1",2382486,2017-05-17 21:45:00
36,"MDB4-1",2106029,2017-05-17 21:45:00
29,"MDB2-1",2193281,2017-05-17 21:44:00
26,"MDB7-2",3872876,2017-05-17 21:44:00
37,"MDB5-1",119999,2017-05-17 21:44:00
33,"MDB2-3",7169202,2017-05-17 21:44:00
31,"MDB2-2",1461886,2017-05-17 21:44:00
175,"MDB3-1",291637,2017-05-17 21:44:00
28,"MDB1-1",2382474,2017-05-17 21:44:00
30,"MDB3-2",876579,2017-05-17 21:44:00
36,"MDB4-1",2106020,2017-05-17 21:44:00
25,"MDB7-1",1486812,2017-05-17 21:44:00
32,"MDB4-2",81860913,2017-05-17 21:44:00
29,"MDB2-1",2193269,2017-05-17 21:43:00
26,"MDB7-2",3872872,2017-05-17 21:43:00
34,"MDB6-2",2392714,2017-05-17 21:43:00
37,"MDB5-1",119998,2017-05-17 21:43:00
32,"MDB4-2",81860895,2017-05-17 21:43:00
25,"MDB7-1",1486804,2017-05-17 21:43:00
28,"MDB1-1",2382461,2017-05-17 21:43:00
36,"MDB4-1",2106011,2017-05-17 21:43:00
30,"MDB3-2",876579,2017-05-17 21:43:00
175,"MDB3-1",291631,2017-05-17 21:43:00
29,"MDB2-1",2193257,2017-05-17 21:42:00
26,"MDB7-2",3872865,2017-05-17 21:42:00
35,"MDB6-1",1843703,2017-05-17 21:42:00
34,"MDB6-2",2392702,2017-05-17 21:42:00
31,"MDB2-2",1461868,2017-05-17 21:42:00
33,"MDB2-3",7169196,2017-05-17 21:42:00
37,"MDB5-1",119997,2017-05-17 21:42:00
36,"MDB4-1",2106003,2017-05-17 21:42:00
30,"MDB3-2",876579,2017-05-17 21:42:00
175,"MDB3-1",291626,2017-05-17 21:42:00
28,"MDB1-1",2382449,2017-05-17 21:42:00
32,"MDB4-2",81860877,2017-05-17 21:42:00
25,"MDB7-1",1486796,2017-05-17 21:42:00
29,"MDB2-1",2193244,2017-05-17 21:41:00
26,"MDB7-2",3872860,2017-05-17 21:41:00
37,"MDB5-1",119997,2017-05-17 21:41:00
33,"MDB2-3",7169194,2017-05-17 21:41:00
35,"MDB6-1",1843694,2017-05-17 21:41:00
31,"MDB2-2",1461859,2017-05-17 21:41:00
34,"MDB6-2",2392690,2017-05-17 21:41:00
28,"MDB1-1",2382436,2017-05-17 21:41:00
32,"MDB4-2",81860858,2017-05-17 21:41:00
36,"MDB4-1",2105994,2017-05-17 21:41:00
175,"MDB3-1",291621,2017-05-17 21:41:00
25,"MDB7-1",1486788,2017-05-17 21:41:00
30,"MDB3-2",876579,2017-05-17 21:41:00
29,"MDB2-1",2193233,2017-05-17 21:40:00
26,"MDB7-2",3872855,2017-05-17 21:40:00
34,"MDB6-2",2392679,2017-05-17 21:40:00
35,"MDB6-1",1843685,2017-05-17 21:40:00
31,"MDB2-2",1461851,2017-05-17 21:40:00
37,"MDB5-1",119996,2017-05-17 21:40:00
28,"MDB1-1",2382424,2017-05-17 21:40:00
32,"MDB4-2",81860840,2017-05-17 21:40:00
30,"MDB3-2",876579,2017-05-17 21:40:00
36,"MDB4-1",2105986,2017-05-17 21:40:00
175,"MDB3-1",291617,2017-05-17 21:40:00
25,"MDB7-1",1486780,2017-05-17 21:40:00
26,"MDB7-2",3872850,2017-05-17 21:39:00
37,"MDB5-1",119995,2017-05-17 21:39:00
34,"MDB6-2",2392666,2017-05-17 21:39:00
31,"MDB2-2",1461841,2017-05-17 21:39:00
32,"MDB4-2",81860822,2017-05-17 21:39:00
30,"MDB3-2",876579,2017-05-17 21:39:00
28,"MDB1-1",2382411,2017-05-17 21:39:00
175,"MDB3-1",291612,2017-05-17 21:39:00
25,"MDB7-1",1486772,2017-05-17 21:39:00
36,"MDB4-1",2105977,2017-05-17 21:39:00
29,"MDB2-1",2193209,2017-05-17 21:38:00
26,"MDB7-2",3872845,2017-05-17 21:38:00
35,"MDB6-1",1843666,2017-05-17 21:38:00
33,"MDB2-3",7169185,2017-05-17 21:38:00
34,"MDB6-2",2392653,2017-05-17 21:38:00
37,"MDB5-1",119995,2017-05-17 21:38:00
175,"MDB3-1",291608,2017-05-17 21:38:00
32,"MDB4-2",81860804,2017-05-17 21:38:00
28,"MDB1-1",2382398,2017-05-17 21:38:00
25,"MDB7-1",1486765,2017-05-17 21:38:00
36,"MDB4-1",2105968,2017-05-17 21:38:00
30,"MDB3-2",876579,2017-05-17 21:38:00
29,"MDB2-1",2193197,2017-05-17 21:37:00
26,"MDB7-2",3872839,2017-05-17 21:37:00
35,"MDB6-1",1843656,2017-05-17 21:37:00
37,"MDB5-1",119994,2017-05-17 21:37:00
34,"MDB6-2",2392642,2017-05-17 21:37:00
33,"MDB2-3",7169183,2017-05-17 21:37:00
36,"MDB4-1",2105960,2017-05-17 21:37:00
30,"MDB3-2",876579,2017-05-17 21:37:00
32,"MDB4-2",81860785,2017-05-17 21:37:00
175,"MDB3-1",291603,2017-05-17 21:37:00
25,"MDB7-1",1486757,2017-05-17 21:37:00
28,"MDB1-1",2382386,2017-05-17 21:37:00
29,"MDB2-1",2193185,2017-05-17 21:36:00
26,"MDB7-2",3872834,2017-05-17 21:36:00
33,"MDB2-3",7169180,2017-05-17 21:36:00
34,"MDB6-2",2392630,2017-05-17 21:36:00
31,"MDB2-2",1461815,2017-05-17 21:36:00
37,"MDB5-1",119993,2017-05-17 21:36:00
35,"MDB6-1",1843647,2017-05-17 21:36:00
28,"MDB1-1",2382373,2017-05-17 21:36:00
32,"MDB4-2",81860767,2017-05-17 21:36:00
30,"MDB3-2",876579,2017-05-17 21:36:00
25,"MDB7-1",1486749,2017-05-17 21:36:00
36,"MDB4-1",2105951,2017-05-17 21:36:00
175,"MDB3-1",291598,2017-05-17 21:36:00
29,"MDB2-1",2193173,2017-05-17 21:35:00
26,"MDB7-2",3872829,2017-05-17 21:35:00
37,"MDB5-1",119992,2017-05-17 21:35:00
31,"MDB2-2",1461806,2017-05-17 21:35:00
30,"MDB3-2",876579,2017-05-17 21:35:00
32,"MDB4-2",81860750,2017-05-17 21:35:00
175,"MDB3-1",291594,2017-05-17 21:35:00
36,"MDB4-1",2105943,2017-05-17 21:35:00
25,"MDB7-1",1486741,2017-05-17 21:35:00
28,"MDB1-1",2382361,2017-05-17 21:35:00
29,"MDB2-1",2193162,2017-05-17 21:34:00
26,"MDB7-2",3872824,2017-05-17 21:34:00
37,"MDB5-1",119992,2017-05-17 21:34:00
31,"MDB2-2",1461797,2017-05-17 21:34:00
34,"MDB6-2",2392604,2017-05-17 21:34:00
35,"MDB6-1",1843628,2017-05-17 21:34:00
36,"MDB4-1",2105934,2017-05-17 21:34:00
175,"MDB3-1",291589,2017-05-17 21:34:00
30,"MDB3-2",876579,2017-05-17 21:34:00
28,"MDB1-1",2382349,2017-05-17 21:34:00
32,"MDB4-2",81860731,2017-05-17 21:34:00
25,"MDB7-1",1486733,2017-05-17 21:34:00
29,"MDB2-1",2193150,2017-05-17 21:33:00
26,"MDB7-2",3872818,2017-05-17 21:33:00
35,"MDB6-1",1843619,2017-05-17 21:33:00
33,"MDB2-3",7169172,2017-05-17 21:33:00
31,"MDB2-2",1461788,2017-05-17 21:33:00
34,"MDB6-2",2392593,2017-05-17 21:33:00
32,"MDB4-2",81860713,2017-05-17 21:33:00
28,"MDB1-1",2382336,2017-05-17 21:33:00
175,"MDB3-1",291585,2017-05-17 21:33:00
25,"MDB7-1",1486725,2017-05-17 21:33:00
30,"MDB3-2",876579,2017-05-17 21:33:00
36,"MDB4-1",2105925,2017-05-17 21:33:00
29,"MDB2-1",2193138,2017-05-17 21:32:00
26,"MDB7-2",3872813,2017-05-17 21:32:00
35,"MDB6-1",1843610,2017-05-17 21:32:00
37,"MDB5-1",119990,2017-05-17 21:32:00
31,"MDB2-2",1461779,2017-05-17 21:32:00
34,"MDB6-2",2392581,2017-05-17 21:32:00
175,"MDB3-1",291580,2017-05-17 21:32:00
